Time	data
2019-02-05 11:04:34	5.85
2019-02-05 11:04:38	5.8
2019-02-05 11:04:39	5.85
2019-02-05 11:04:44	5.8
2019-02-05 11:04:46	5.85
2019-02-05 11:04:49	5.8
2019-02-05 11:04:49	5.85
2019-02-05 11:04:52	5.8
2019-02-05 11:04:53	5.85
2019-02-05 11:04:54	5.8
2019-02-05 11:04:56	5.75
2019-02-05 11:04:57	5.8
2019-02-05 11:05:00	5.75
2019-02-05 11:05:03	5.8
2019-02-05 11:05:05	5.75
2019-02-05 11:05:06	5.8
2019-02-05 11:05:12	5.75
2019-02-05 11:05:13	5.8
2019-02-05 11:05:16	5.75
2019-02-05 11:05:17	5.7
2019-02-05 11:05:18	5.75
2019-02-05 11:05:19	5.7
2019-02-05 11:05:20	5.75
2019-02-05 11:05:22	5.7
2019-02-05 11:05:24	5.75
2019-02-05 11:05:29	5.7
2019-02-05 11:05:32	5.75
2019-02-05 11:05:33	5.7
2019-02-05 11:05:36	5.75
2019-02-05 11:05:37	5.7
2019-02-05 11:05:38	5.75
2019-02-05 11:05:40	5.8
2019-02-05 11:05:41	5.75
2019-02-05 11:05:43	5.8
2019-02-05 11:05:44	5.75
2019-02-05 11:05:50	5.8
2019-02-05 11:05:54	5.75
2019-02-05 11:06:15	5.7
2019-02-05 11:06:17	5.75
2019-02-05 11:06:17	5.7
2019-02-05 11:06:18	5.75
2019-02-05 11:06:21	5.7
2019-02-05 11:06:22	5.75
2019-02-05 11:06:27	5.7
2019-02-05 11:06:31	5.75
2019-02-05 11:06:35	5.7
2019-02-05 11:06:36	5.75
2019-02-05 11:06:37	5.7
2019-02-05 11:06:38	5.75
2019-02-05 11:06:39	5.7
2019-02-05 11:06:40	5.75
2019-02-05 11:06:41	5.7
2019-02-05 11:06:42	5.75
2019-02-05 11:06:43	5.7
2019-02-05 11:06:45	5.75
2019-02-05 11:06:48	5.7
2019-02-05 11:06:50	5.75
2019-02-05 11:06:56	5.7
2019-02-05 11:06:58	5.75
2019-02-05 11:07:11	5.8
2019-02-05 11:07:11	5.75
2019-02-05 11:07:13	5.8
2019-02-05 11:07:17	5.75
2019-02-05 11:07:28	5.7
2019-02-05 11:07:28	5.75
2019-02-05 11:07:37	5.7
2019-02-05 11:07:38	5.75
2019-02-05 11:07:39	5.8
2019-02-05 11:07:40	5.75
2019-02-05 11:07:42	5.8
2019-02-05 11:07:45	5.75
2019-02-05 11:07:47	5.8
2019-02-05 11:07:48	5.75
2019-02-05 11:07:49	5.8
2019-02-05 11:07:50	5.75
2019-02-05 11:07:51	5.8
2019-02-05 11:07:52	5.75
2019-02-05 11:07:55	5.8
2019-02-05 11:07:56	5.75
2019-02-05 11:07:57	5.8
2019-02-05 11:08:00	5.75
2019-02-05 11:08:01	5.8
2019-02-05 11:08:12	5.85
2019-02-05 11:08:13	5.8
2019-02-05 11:08:19	5.85
2019-02-05 11:08:26	5.8
2019-02-05 11:08:29	5.85
2019-02-05 11:08:32	5.8
2019-02-05 11:08:34	5.85
2019-02-05 11:08:36	5.8
2019-02-05 11:08:36	5.85
2019-02-05 11:08:37	5.8
2019-02-05 11:08:38	5.75
2019-02-05 11:08:39	5.8
2019-02-05 11:08:43	5.75
2019-02-05 11:08:44	5.8
2019-02-05 11:08:48	5.75
2019-02-05 11:08:49	5.8
2019-02-05 11:09:02	5.75
2019-02-05 11:09:03	5.8
2019-02-05 11:09:10	5.75
2019-02-05 11:09:11	5.8
2019-02-05 11:09:20	5.75
2019-02-05 11:09:21	5.8
2019-02-05 11:09:22	5.75
2019-02-05 11:09:23	5.8
2019-02-05 11:09:24	5.75
2019-02-05 11:09:26	5.8
2019-02-05 11:09:29	5.75
2019-02-05 11:09:30	5.8
2019-02-05 11:09:36	5.75
2019-02-05 11:09:38	5.8
2019-02-05 11:09:41	5.75
2019-02-05 11:09:42	5.8
2019-02-05 11:09:48	5.75
2019-02-05 11:09:50	5.8
2019-02-05 11:09:53	5.75
2019-02-05 11:09:55	5.8
2019-02-05 11:09:57	5.75
2019-02-05 11:09:59	5.8
2019-02-05 11:10:03	5.75
2019-02-05 11:10:04	5.8
2019-02-05 11:13:05	5.75
2019-02-05 11:13:07	5.8
2019-02-05 11:13:12	5.75
2019-02-05 11:13:13	5.8
2019-02-05 11:13:14	5.75
2019-02-05 11:13:17	5.8
2019-02-05 11:13:21	5.75
2019-02-05 11:13:25	5.8
2019-02-05 11:13:30	5.75
2019-02-05 11:13:32	5.8
2019-02-05 11:13:38	5.75
2019-02-05 11:13:40	5.8
2019-02-05 11:13:47	5.75
2019-02-05 11:13:51	5.8
2019-02-05 11:13:52	5.75
2019-02-05 11:13:53	5.8
2019-02-05 11:13:59	5.75
2019-02-05 11:13:59	5.8
2019-02-05 11:14:02	5.75
2019-02-05 11:14:03	5.8
2019-02-05 11:14:15	5.75
2019-02-05 11:14:16	5.8
2019-02-05 11:14:18	5.75
2019-02-05 11:14:21	5.8
2019-02-05 11:14:26	5.75
2019-02-05 11:14:29	5.8
2019-02-05 11:14:30	5.75
2019-02-05 11:14:31	5.8
2019-02-05 11:14:34	5.75
2019-02-05 11:14:34	5.8
2019-02-05 11:14:35	5.75
2019-02-05 11:14:36	5.8
2019-02-05 11:14:39	5.75
2019-02-05 11:14:40	5.8
2019-02-05 11:14:41	5.75
2019-02-05 11:14:42	5.8
2019-02-05 11:14:44	5.75
2019-02-05 11:14:48	5.8
2019-02-05 11:14:50	5.75
2019-02-05 11:14:53	5.8
2019-02-05 11:14:55	5.75
2019-02-05 11:14:56	5.8
2019-02-05 11:15:01	5.75
2019-02-05 11:15:02	5.8
2019-02-05 11:15:04	5.75
2019-02-05 11:15:08	5.8
2019-02-05 11:15:11	5.75
2019-02-05 11:15:15	5.7
2019-02-05 11:15:16	5.75
2019-02-05 11:15:16	5.8
2019-02-05 11:15:17	5.75
2019-02-05 11:15:26	5.7
2019-02-05 11:15:27	5.75
2019-02-05 11:15:28	5.7
2019-02-05 11:15:30	5.75
2019-02-05 11:15:32	5.7
2019-02-05 11:15:33	5.75
2019-02-05 11:15:34	5.7
2019-02-05 11:15:35	5.75
2019-02-05 11:15:36	5.7
2019-02-05 11:15:37	5.75
2019-02-05 11:15:44	5.7
2019-02-05 11:15:46	5.75
2019-02-05 11:15:47	5.7
2019-02-05 11:15:48	5.75
2019-02-05 11:15:54	5.7
2019-02-05 11:15:55	5.75
2019-02-05 11:15:57	5.7
2019-02-05 11:15:58	5.75
2019-02-05 11:16:00	5.7
2019-02-05 11:16:01	5.75
2019-02-05 11:16:07	5.8
2019-02-05 11:16:11	5.75
2019-02-05 11:16:12	5.8
2019-02-05 11:16:14	5.75
2019-02-05 11:16:16	5.8
2019-02-05 11:16:18	5.75
2019-02-05 11:16:22	5.8
2019-02-05 11:16:23	5.75
2019-02-05 11:16:23	5.8
2019-02-05 11:16:27	5.75
2019-02-05 11:16:28	5.8
2019-02-05 11:16:30	5.75
2019-02-05 11:16:32	5.8
2019-02-05 11:16:34	5.75
2019-02-05 11:16:39	5.8
2019-02-05 11:16:42	5.75
2019-02-05 11:16:43	5.8
2019-02-05 11:16:43	5.75
2019-02-05 11:16:44	5.8
2019-02-05 11:16:46	5.75
2019-02-05 11:16:47	5.8
2019-02-05 11:16:51	5.75
2019-02-05 11:16:54	5.8
2019-02-05 11:17:00	5.75
2019-02-05 11:17:01	5.8
2019-02-05 11:17:02	5.75
2019-02-05 11:17:05	5.8
2019-02-05 11:17:12	5.75
2019-02-05 11:17:13	5.8
2019-02-05 11:17:15	5.75
2019-02-05 11:17:16	5.8
2019-02-05 11:17:19	5.75
2019-02-05 11:17:23	5.8
2019-02-05 11:17:26	5.75
2019-02-05 11:17:27	5.8
2019-02-05 11:17:35	5.75
2019-02-05 11:17:35	5.8
2019-02-05 11:17:38	5.75
2019-02-05 11:17:40	5.8
2019-02-05 11:17:45	5.75
2019-02-05 11:17:46	5.8
2019-02-05 11:17:48	5.75
2019-02-05 11:17:51	5.8
2019-02-05 11:17:52	5.75
2019-02-05 11:17:54	5.8
2019-02-05 11:17:57	5.75
2019-02-05 11:17:57	5.8
2019-02-05 11:18:04	5.75
2019-02-05 11:18:07	5.8
2019-02-05 11:18:08	5.75
2019-02-05 11:18:11	5.8
2019-02-05 11:18:15	5.75
2019-02-05 11:18:15	5.8
2019-02-05 11:18:18	5.75
2019-02-05 11:18:20	5.8
2019-02-05 11:18:24	5.75
2019-02-05 11:18:24	5.8
2019-02-05 11:18:25	5.75
2019-02-05 11:18:28	5.8
2019-02-05 11:18:31	5.75
2019-02-05 11:18:35	5.8
2019-02-05 11:18:37	5.75
2019-02-05 11:18:38	5.8
2019-02-05 11:18:41	5.75
2019-02-05 11:18:43	5.8
2019-02-05 11:18:45	5.75
2019-02-05 11:18:46	5.8
2019-02-05 11:18:47	5.75
2019-02-05 11:18:50	5.8
2019-02-05 11:18:54	5.75
2019-02-05 11:18:55	5.8
2019-02-05 11:18:56	5.75
2019-02-05 11:18:58	5.8
2019-02-05 11:18:59	5.75
2019-02-05 11:19:01	5.8
2019-02-05 11:19:07	5.75
2019-02-05 11:19:09	5.8
2019-02-05 11:19:13	5.75
2019-02-05 11:19:22	5.8
2019-02-05 11:19:23	5.75
2019-02-05 11:19:24	5.8
2019-02-05 11:19:27	5.75
2019-02-05 11:19:29	5.8
2019-02-05 11:19:30	5.75
2019-02-05 11:19:31	5.8
2019-02-05 11:19:32	5.75
2019-02-05 11:19:34	5.8
2019-02-05 11:19:40	5.75
2019-02-05 11:19:45	5.8
2019-02-05 11:19:48	5.75
2019-02-05 11:19:51	5.8
2019-02-05 11:19:55	5.75
2019-02-05 11:19:57	5.8
2019-02-05 11:20:02	5.75
2019-02-05 11:20:02	5.8
2019-02-05 11:20:05	5.75
2019-02-05 11:20:05	5.8
2019-02-05 11:20:07	5.75
2019-02-05 11:20:09	5.8
2019-02-05 11:20:12	5.75
2019-02-05 11:20:14	5.8
2019-02-05 11:20:17	5.75
2019-02-05 11:20:18	5.8
2019-02-05 11:20:23	5.75
2019-02-05 11:20:24	5.8
2019-02-05 11:20:27	5.75
2019-02-05 11:20:28	5.8
2019-02-05 11:20:43	5.75
2019-02-05 11:20:45	5.8
2019-02-05 11:20:54	5.75
2019-02-05 11:20:55	5.8
2019-02-05 11:20:58	5.75
2019-02-05 11:21:00	5.8
2019-02-05 11:21:06	5.75
2019-02-05 11:21:07	5.8
2019-02-05 11:21:14	5.75
2019-02-05 11:21:16	5.8
2019-02-05 11:21:19	5.75
2019-02-05 11:21:21	5.8
2019-02-05 11:21:31	5.75
2019-02-05 11:21:33	5.8
2019-02-05 11:21:34	5.75
2019-02-05 11:21:34	5.8
2019-02-05 11:21:37	5.75
2019-02-05 11:21:37	5.8
2019-02-05 11:21:42	5.75
2019-02-05 11:21:43	5.8
2019-02-05 11:21:44	5.85
2019-02-05 11:21:46	5.8
2019-02-05 11:21:48	5.85
2019-02-05 11:21:49	5.8
2019-02-05 11:21:53	5.85
2019-02-05 11:21:55	5.8
2019-02-05 11:21:56	5.85
2019-02-05 11:21:58	5.8
2019-02-05 11:22:00	5.85
2019-02-05 11:22:05	5.8
2019-02-05 11:22:08	5.85
2019-02-05 11:22:09	5.8
2019-02-05 11:22:10	5.85
2019-02-05 11:22:14	5.8
2019-02-05 11:22:14	5.85
2019-02-05 11:22:33	5.75
2019-02-05 11:22:34	5.8
2019-02-05 11:22:47	5.75
