Time	data
2019-02-01 13:44:58	22.6
2019-02-01 13:45:19	22.65
2019-02-01 13:46:03	22.7
2019-02-01 13:46:36	22.65
2019-02-01 13:46:43	22.7
2019-02-01 13:47:11	22.65
2019-02-01 13:47:27	22.7
2019-02-01 13:48:18	22.65
2019-02-01 13:50:50	22.7
2019-02-01 13:51:07	22.75
2019-02-01 13:51:36	22.7
2019-02-01 13:53:54	22.65
2019-02-01 13:55:54	22.7
2019-02-01 13:57:40	22.65
2019-02-01 13:57:55	22.7
2019-02-01 14:00:01	22.6
2019-02-01 14:00:17	22.7
2019-02-01 14:00:32	22.65
2019-02-01 14:00:38	22.6
2019-02-01 14:01:20	22.55
2019-02-01 14:03:44	22.6
2019-02-01 14:03:57	22.55
2019-02-01 14:06:04	22.6
2019-02-01 14:06:35	22.55
2019-02-01 14:32:30	22.5
2019-02-01 14:32:32	22.55
2019-02-01 14:33:01	22.5
2019-02-01 14:33:43	22.55
2019-02-01 14:34:28	22.5
2019-02-01 14:34:37	22.55
2019-02-01 14:34:38	22.5
2019-02-01 14:34:39	22.55
2019-02-01 14:34:47	22.5
2019-02-01 14:34:56	22.55
2019-02-01 14:35:30	22.5
2019-02-01 14:35:34	22.55
2019-02-01 14:35:51	22.5
2019-02-01 14:35:55	22.55
2019-02-01 14:36:00	22.5
2019-02-01 14:39:16	22.55
2019-02-01 14:39:28	22.5
2019-02-01 14:40:40	22.45
2019-02-01 14:41:02	22.5
2019-02-01 14:44:03	22.45
2019-02-01 14:45:03	22.5
2019-02-01 14:45:13	22.45
2019-02-01 14:45:39	22.4
2019-02-01 14:45:55	22.5
2019-02-01 14:46:02	22.45
2019-02-01 14:46:05	22.5
2019-02-01 14:47:57	22.45
2019-02-01 14:48:00	22.5
2019-02-01 14:48:11	22.4
2019-02-01 14:48:22	22.5
2019-02-01 14:48:25	22.45
2019-02-01 14:49:22	22.5
2019-02-01 14:49:30	22.45
2019-02-01 14:49:55	22.5
2019-02-01 14:50:45	22.45
2019-02-01 14:51:26	22.5
2019-02-01 14:52:21	22.45
2019-02-01 14:53:12	22.5
2019-02-01 14:54:36	22.45
2019-02-01 14:54:39	22.5
2019-02-01 14:54:47	22.45
2019-02-01 14:55:34	22.4
2019-02-01 14:55:43	22.45
2019-02-01 14:56:06	22.4
2019-02-01 14:56:37	22.45
2019-02-01 14:57:15	22.4
2019-02-01 14:57:38	22.45
2019-02-01 14:58:50	22.4
2019-02-01 14:59:01	22.45
2019-02-01 14:59:44	22.35
2019-02-01 14:59:50	22.4
2019-02-01 15:00:05	22.5
2019-02-01 15:00:28	22.45
2019-02-01 15:01:20	22.5
2019-02-01 15:01:26	22.45
2019-02-01 15:01:26	22.5
2019-02-01 15:01:32	22.45
2019-02-01 15:01:44	22.5
2019-02-01 15:01:45	22.45
2019-02-01 15:01:51	22.5
2019-02-01 15:01:53	22.45
2019-02-01 15:02:02	22.5
2019-02-01 15:02:49	22.45
2019-02-01 15:03:29	22.5
2019-02-01 15:03:37	22.45
2019-02-01 15:03:46	22.5
2019-02-01 15:03:50	22.45
