Time	data
2019-02-07 11:08:11	5.1
2019-02-07 11:08:12	5.15
2019-02-07 11:08:18	5.1
2019-02-07 11:08:21	5.15
2019-02-07 11:08:29	5.1
2019-02-07 11:08:31	5.15
2019-02-07 11:08:48	5.1
2019-02-07 11:08:53	5.15
2019-02-07 11:08:58	5.1
2019-02-07 11:09:00	5.15
2019-02-07 11:09:04	5.1
2019-02-07 11:09:07	5.15
2019-02-07 11:09:16	5.1
2019-02-07 11:09:18	5.15
2019-02-07 11:09:28	5.1
2019-02-07 11:09:36	5.15
2019-02-07 11:09:46	5.1
2019-02-07 11:09:50	5.15
2019-02-07 11:09:51	5.1
2019-02-07 11:09:55	5.15
2019-02-07 11:10:00	5.1
2019-02-07 11:10:02	5.15
2019-02-07 11:10:05	5.1
2019-02-07 11:10:05	5.15
2019-02-07 11:10:07	5.1
2019-02-07 11:10:08	5.15
2019-02-07 11:10:18	5.1
2019-02-07 11:10:21	5.15
2019-02-07 11:10:26	5.1
2019-02-07 11:10:27	5.15
2019-02-07 11:10:32	5.1
2019-02-07 11:10:34	5.15
2019-02-07 11:10:40	5.1
2019-02-07 11:10:40	5.15
2019-02-07 11:10:41	5.1
2019-02-07 11:10:42	5.15
2019-02-07 11:10:47	5.1
2019-02-07 11:10:54	5.15
2019-02-07 11:10:58	5.1
2019-02-07 11:10:59	5.15
2019-02-07 11:11:01	5.1
2019-02-07 11:11:02	5.15
2019-02-07 11:11:08	5.1
2019-02-07 11:11:12	5.15
2019-02-07 11:11:17	5.1
2019-02-07 11:11:24	5.15
2019-02-07 11:11:29	5.1
2019-02-07 11:11:32	5.15
2019-02-07 11:11:32	5.1
2019-02-07 11:11:37	5.15
2019-02-07 11:11:39	5.1
2019-02-07 11:11:45	5.15
2019-02-07 11:11:50	5.1
2019-02-07 11:11:51	5.15
2019-02-07 11:11:52	5.1
2019-02-07 11:11:59	5.15
2019-02-07 11:12:00	5.1
2019-02-07 11:12:01	5.15
2019-02-07 11:12:07	5.1
2019-02-07 11:12:08	5.15
2019-02-07 11:12:27	5.1
2019-02-07 11:12:34	5.15
2019-02-07 11:12:37	5.1
2019-02-07 11:12:39	5.15
2019-02-07 11:12:40	5.1
2019-02-07 11:12:46	5.15
2019-02-07 11:12:47	5.1
2019-02-07 11:12:58	5.05
2019-02-07 11:13:00	5.1
2019-02-07 11:13:02	5.05
2019-02-07 11:13:11	5.1
2019-02-07 11:13:16	5.05
2019-02-07 11:13:17	5.1
2019-02-07 11:13:26	5.15
2019-02-07 11:13:36	5.1
2019-02-07 11:13:37	5.15
2019-02-07 11:14:02	5.1
2019-02-07 11:14:03	5.15
2019-02-07 11:14:09	5.1
2019-02-07 11:14:09	5.15
