Time	data
2019-02-06 14:13:33	21.5
2019-02-06 14:13:45	21.55
2019-02-06 14:14:01	21.5
2019-02-06 14:24:42	21.6
2019-02-06 14:25:11	21.5
2019-02-06 14:25:17	21.55
2019-02-06 14:30:25	21.5
2019-02-06 14:30:30	21.55
2019-02-06 14:31:01	21.5
2019-02-06 14:32:06	21.55
2019-02-06 14:32:23	21.5
2019-02-06 14:33:07	21.45
2019-02-06 14:33:31	21.5
2019-02-06 14:34:06	21.45
2019-02-06 14:34:16	21.5
2019-02-06 14:34:32	21.45
2019-02-06 14:34:48	21.5
2019-02-06 14:35:05	21.55
2019-02-06 14:35:06	21.5
2019-02-06 14:35:38	21.55
2019-02-06 14:36:33	21.6
2019-02-06 14:37:31	21.55
2019-02-06 14:37:32	21.6
2019-02-06 14:46:46	21.5
2019-02-06 14:47:01	21.6
2019-02-06 14:48:57	21.5
2019-02-06 14:49:43	21.6
2019-02-06 14:50:12	21.55
2019-02-06 14:52:39	21.6
2019-02-06 14:54:27	21.55
2019-02-06 14:54:56	21.6
2019-02-06 14:54:59	21.55
2019-02-06 14:55:02	21.6
2019-02-06 14:57:04	21.55
2019-02-06 14:57:09	21.5
2019-02-06 14:57:13	21.55
2019-02-06 14:57:18	21.6
2019-02-06 14:57:19	21.55
2019-02-06 14:58:49	21.5
2019-02-06 14:58:50	21.55
2019-02-06 14:58:52	21.6
2019-02-06 14:59:26	21.55
2019-02-06 14:59:29	21.6
2019-02-06 14:59:47	21.55
2019-02-06 15:00:15	21.5
2019-02-06 15:00:17	21.6
2019-02-06 15:01:06	21.65
2019-02-06 15:01:07	21.6
2019-02-06 15:01:11	21.65
2019-02-06 15:01:27	21.55
2019-02-06 15:01:28	21.6
2019-02-06 15:01:31	21.65
2019-02-06 15:01:37	21.6
2019-02-06 15:02:14	21.65
2019-02-06 15:02:16	21.6
2019-02-06 15:04:54	21.55
2019-02-06 15:05:06	21.6
2019-02-06 15:05:10	21.55
2019-02-06 15:05:16	21.6
2019-02-06 15:05:27	21.55
2019-02-06 15:05:37	21.6
2019-02-06 15:06:07	21.55
2019-02-06 15:06:20	21.6
2019-02-06 15:06:28	21.55
2019-02-06 15:06:31	21.6
2019-02-06 15:06:34	21.55
2019-02-06 15:06:53	21.6
2019-02-06 15:07:11	21.55
2019-02-06 15:07:16	21.6
2019-02-06 15:07:48	21.55
2019-02-06 15:08:08	21.5
2019-02-06 15:08:12	21.55
2019-02-06 15:08:12	21.5
2019-02-06 15:08:19	21.55
2019-02-06 15:08:56	21.5
2019-02-06 15:09:10	21.55
2019-02-06 15:09:11	21.5
2019-02-06 15:09:12	21.55
2019-02-06 15:09:27	21.5
2019-02-06 15:09:29	21.45
2019-02-06 15:09:38	21.5
2019-02-06 15:09:57	21.55
2019-02-06 15:10:52	21.5
2019-02-06 15:11:16	21.6
2019-02-06 15:12:06	21.55
2019-02-06 15:12:40	21.6
2019-02-06 15:13:00	21.55
2019-02-06 15:13:08	21.6
2019-02-06 15:13:08	21.55
2019-02-06 15:13:26	21.6
2019-02-06 15:13:35	21.55
2019-02-06 15:13:45	21.6
2019-02-06 15:13:52	21.55
2019-02-06 15:13:55	21.6
2019-02-06 15:14:17	21.55
2019-02-06 15:14:24	21.6
2019-02-06 15:14:59	21.65
2019-02-06 15:15:37	21.7
2019-02-06 15:16:02	21.65
2019-02-06 15:16:04	21.6
2019-02-06 15:16:08	21.65
2019-02-06 15:16:24	21.7
2019-02-06 15:16:37	21.65
2019-02-06 15:16:40	21.7
2019-02-06 15:16:46	21.65
2019-02-06 15:16:47	21.7
2019-02-06 15:20:02	21.65
2019-02-06 15:20:07	21.7
2019-02-06 15:21:52	21.65
2019-02-06 15:21:55	21.7
2019-02-06 15:22:19	21.65
2019-02-06 15:22:27	21.7
2019-02-06 15:22:35	21.75
2019-02-06 15:22:48	21.7
2019-02-06 15:22:50	21.75
2019-02-06 15:22:51	21.7
2019-02-06 15:22:53	21.75
2019-02-06 15:24:10	21.7
2019-02-06 15:24:12	21.75
2019-02-06 15:24:51	21.7
2019-02-06 15:24:52	21.75
2019-02-06 15:24:56	21.8
2019-02-06 15:25:02	21.75
2019-02-06 15:25:04	21.8
2019-02-06 15:25:08	21.75
2019-02-06 15:25:19	21.8
2019-02-06 15:25:21	21.75
2019-02-06 15:25:25	21.8
2019-02-06 15:25:38	21.75
2019-02-06 15:25:56	21.8
2019-02-06 15:26:06	21.75
2019-02-06 15:26:53	21.8
2019-02-06 15:27:03	21.85
2019-02-06 15:27:06	21.8
2019-02-06 15:27:17	21.85
2019-02-06 15:27:20	21.8
2019-02-06 15:27:25	21.85
2019-02-06 15:27:42	21.8
2019-02-06 15:28:33	21.85
2019-02-06 15:28:42	21.8
2019-02-06 15:29:16	21.85
2019-02-06 15:29:18	21.8
2019-02-06 15:29:44	21.85
2019-02-06 15:29:49	21.8
2019-02-06 15:29:59	21.85
2019-02-06 15:31:24	21.65
